text,label,page,line_count,avg_font_size,max_font_size,has_bold,has_italic,block_index,relative_position,prev_font_size,prev_text_length,next_font_size,next_text_length,word_count,char_count,avg_word_length,y_position,x_position,width,height,is_top_quarter,is_left_aligned,font_size_ratio,is_large_font,font_emphasis_score,all_caps_ratio,digit_ratio,punct_ratio,has_colon,starts_with_number,title_pattern_score,heading_pattern_score,is_first_block,is_early_block,font_larger_than_prev,font_larger_than_next,content_word_ratio,semantic_density,position_font_interaction,pattern_position_interaction
28-22 October 2005,Paragraph,21.0,2.0,9.000000238418579,9.000000238418579,0,0,281.0,0.5311909262759924,10.020000457763672,277.0,10.660000165303549,12.0,3.0,18.0,5.333333333333333,745.272216796875,99.0,242.7449951171875,11.09210205078125,0,1,0.9115235588162608,0,0.0,0.05555555555555555,0.4444444444444444,0.05555555555555555,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.4841930435299986,0.0
Physician 28,Paragraph,22.0,1.0,10.660000165303549,10.660000165303549,1,0,282.0,0.5330812854442344,9.000000238418579,18.0,10.020000457763672,317.0,2.0,12.0,5.5,36.50189971923828,458.760009765625,56.45831298828125,17.878318786621094,1,0,1.0796490033612265,0,2.0,0.08333333333333333,0.16666666666666666,0.0,0,0,0.0,0.0,0,0,1,1,0.5,1.0,0.5755406785403892,0.0
"• Physical signs, symptoms and test results indicating severe pathology of the alimentary tract must be clearly documented in the medical record. This would include BUN, serum albumin, and phosphorus. Medical records must document inability to maintain weight during a trial of at least four weeks of enteral feeding.",Paragraph,22.0,6.0,10.020000457763672,10.020000457763672,0,0,283.0,0.5349716446124764,10.660000165303549,12.0,7.980000019073486,143.0,49.0,317.0,5.489795918367347,74.82992553710938,180.000244140625,329.8306884765625,58.20428466796875,1,0,1.014829581627453,0,0.0,0.01892744479495268,0.0,0.022082018927444796,0,0,0.0,0.0,0,0,0,1,0.6938775510204082,0.9411764705882353,0.5429050502846299,0.0
"Added: Physical signs, symptoms…of enteral feeding Added: Intradialytic Parenteral Nutrition (IDPN) and Intraperitoneal Nutrition (IPN) section",Paragraph,22.0,12.0,7.980000019073486,7.980000019073486,0,0,284.0,0.5368620037807184,10.020000457763672,317.0,10.020000457763672,77.0,16.0,143.0,8.0,99.93807220458984,533.2796630859375,59.5726318359375,119.2457046508789,1,0,0.8082175360050685,0,0.0,0.1048951048951049,0.0,0.055944055944055944,1,0,2.0,0.0,0,0,0,0,0.9375,0.8666666666666667,0.43390128587039595,0.9262759924385633
Intradialytic Parenteral Nutrition (IDPN) and Intraperitoneal Nutrition (IPN),Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,1,0,285.0,0.5387523629489603,7.980000019073486,143.0,10.020000457763672,468.0,8.0,77.0,8.75,148.37184143066406,180.00022888183594,325.64305114746094,22.702346801757812,1,0,1.014829581627453,0,2.0,0.15584415584415584,0.0,0.05194805194805195,0,0,0.0,0.0,0,0,1,0,0.875,0.8571428571428571,0.5467418350922951,0.0
"IDPN and IPN involves infusing hyperalimentation fluids as part of dialysis, through the vascular shunt or intraperitoneally to normalize the amounts of albumin, glucose, and other nutrients in the blood stream to decrease morbidity and mortality associated with protein calorie malnutrition. IDPN and IPN solutions are considered not covered for the recipient with a functioning gastrointestinal tract whose need for parenteral nutrition is only due to the following:",Paragraph,22.0,7.0,10.020000457763672,10.020000457763672,1,0,286.0,0.5406427221172023,10.020000457763672,77.0,10.020000457763672,82.0,68.0,468.0,5.897058823529412,177.35169982910156,180.00021362304688,332.2259826660156,91.64210510253906,1,0,1.014829581627453,0,2.0,0.029914529914529916,0.0,0.010683760683760684,1,0,0.0,1.0,0,0,0,0,0.5882352941176471,0.95,0.5486602274961278,0.4593572778827977
• If IDPN or IPN is offered as an addition to regularly scheduled infusions of TPN,Paragraph,22.0,3.0,10.020000457763672,10.020000457763672,0,0,287.0,0.5425330812854442,10.020000457763672,468.0,10.020000457763672,59.0,16.0,82.0,4.1875,276.18914794921875,180.00021362304688,293.62579345703125,23.704315185546875,0,0,1.014829581627453,0,0.0,0.13414634146341464,0.0,0.012195121951219513,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.5505786198999604,0.0
• If the recipient would not qualify as a candidate for TPN,Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,288.0,0.5444234404536862,10.020000457763672,82.0,10.020000457763672,23.0,12.0,59.0,4.0,314.2891845703125,180.00022888183594,268.73460388183594,12.26446533203125,0,0,1.014829581627453,0,0.0,0.06779661016949153,0.0,0.01694915254237288,0,0,0.0,0.0,0,0,0,0,0.4166666666666667,1.0,0.552497012303793,0.0
• A swallowing disorder,Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,289.0,0.5463137996219282,10.020000457763672,59.0,10.020000457763672,84.0,4.0,23.0,5.0,340.8091125488281,180.00022888183594,117.54969787597656,12.26446533203125,0,0,1.014829581627453,0,0.0,0.043478260869565216,0.0,0.043478260869565216,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.5544154047076256,0.0
• A temporary defect in gastric emptying such as a metabolic or electrolyte disorder,Paragraph,22.0,3.0,10.020000457763672,10.020000457763672,0,0,290.0,0.5482041587901701,10.020000457763672,23.0,10.020000457763672,69.0,14.0,84.0,5.071428571428571,367.38916015625,180.00022888183594,294.1800079345703,23.704315185546875,0,0,1.014829581627453,0,0.0,0.011904761904761904,0.0,0.011904761904761904,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.5563337971114583,0.0
"• A psychological disorder, such as depression, impairing food intake",Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,291.0,0.5500945179584121,10.020000457763672,84.0,10.020000457763672,56.0,10.0,69.0,6.0,405.48919677734375,180.00022888183594,318.66188049316406,12.26446533203125,0,0,1.014829581627453,0,0.0,0.014492753623188406,0.0,0.043478260869565216,0,0,0.0,0.0,0,0,0,0,0.6,1.0,0.5582521895152909,0.0
"• A metabolic disorder inducing anorexia, such as cancer",Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,292.0,0.5519848771266541,10.020000457763672,69.0,10.020000457763672,99.0,9.0,56.0,5.333333333333333,432.0692443847656,180.00022888183594,265.8904266357422,12.26446533203125,0,0,1.014829581627453,0,0.0,0.017857142857142856,0.0,0.03571428571428571,0,0,0.0,0.0,0,0,0,0,0.5555555555555556,1.0,0.5601705819191235,0.0
"• A physical disorder impairing food intake, such as dyspnea or severe pulmonary or cardiac disease",Paragraph,22.0,3.0,10.020000457763672,10.020000457763672,0,0,293.0,0.553875236294896,10.020000457763672,56.0,10.020000457763672,29.0,16.0,99.0,5.25,458.6492919921875,180.00022888183594,325.25608825683594,23.644195556640625,0,0,1.014829581627453,0,0.0,0.010101010101010102,0.0,0.020202020202020204,0,0,0.0,0.0,0,0,0,0,0.625,1.0,0.562088974322956,0.0
• A side effect of medication,Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,294.0,0.555765595463138,10.020000457763672,99.0,10.020000457763672,31.0,6.0,29.0,4.0,496.689208984375,180.00022888183594,137.97633361816406,12.26446533203125,0,0,1.014829581627453,0,0.0,0.034482758620689655,0.0,0.034482758620689655,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.5640073667267886,0.0
• Renal failure and/or dialysis,Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,295.0,0.55765595463138,10.020000457763672,29.0,10.020000457763672,82.0,5.0,31.0,5.4,523.2692260742188,180.00022888183594,143.61451721191406,12.2645263671875,0,0,1.014829581627453,0,0.0,0.03225806451612903,0.0,0.06451612903225806,0,0,0.0,0.0,0,0,0,0,0.8,1.0,0.5659257591306213,0.0
The following requirements must be met in order to bill for IDPN or IPN solutions:,Paragraph,22.0,2.0,10.020000457763672,10.020000457763672,0,0,296.0,0.5595463137996219,10.020000457763672,31.0,10.020000457763672,219.0,15.0,82.0,4.533333333333333,542.9915771484375,180.00022888183594,315.5133819580078,45.68218994140625,0,0,1.014829581627453,0,0.0,0.0975609756097561,0.0,0.012195121951219513,1,0,0.0,1.0,0,0,0,0,0.6,1.0,0.5678441515344539,0.44045368620037806
• Documentation in the medical record must validate the patient suffers from a permanently impaired gastrointestinal tract and that there is insufficient absorption of nutrients to maintain adequate strength and weight.,Paragraph,22.0,5.0,10.020000457763672,10.020000457763672,0,0,297.0,0.5614366729678639,10.020000457763672,82.0,10.020000457763672,236.0,31.0,219.0,6.096774193548387,591.609619140625,180.00022888183594,327.70497131347656,46.74432373046875,0,0,1.014829581627453,0,0.0,0.0045662100456621,0.0,0.0091324200913242,0,0,0.0,0.0,0,0,0,0,0.5806451612903226,1.0,0.5697625439382865,0.0
"• Documentation must include that the patient cannot be maintained on oral or enteral feedings and that due to severe pathology of the alimentary tract, IDPN or IPN must be given in order to meet 100% of the patient’s nutritional needs.",Paragraph,22.0,5.0,10.020000457763672,10.020000457763672,0,0,298.0,0.5633270321361059,10.020000457763672,219.0,8.490000128746033,18.0,41.0,236.0,4.780487804878049,644.2897338867188,180.00025939941406,328.2353973388672,46.6842041015625,0,0,1.014829581627453,0,0.0,0.03389830508474576,0.012711864406779662,0.0211864406779661,0,0,0.0,0.0,0,0,0,1,0.5853658536585366,0.9583333333333334,0.5716809363421191,0.0
October 2005 28-23,Paragraph,22.0,2.0,8.490000128746033,9.000000238418579,0,0,299.0,0.5652173913043478,10.020000457763672,236.0,7.980000019073486,9.0,3.0,18.0,5.333333333333333,745.272216796875,108.0,421.0048828125,11.09210205078125,0,0,0.8598705474106647,0,0.0,0.05555555555555555,0.4444444444444444,0.05555555555555555,0,0,0.0,0.0,0,0,0,1,1.0,1.0,0.4860137876668974,0.0
Physician,Paragraph,23.0,1.0,7.980000019073486,7.980000019073486,0,0,300.0,0.5671077504725898,8.490000128746033,18.0,10.020000457763672,145.0,1.0,9.0,9.0,36.158103942871094,99.0,38.677459716796875,18.145732879638672,1,1,0.8082175360050685,0,0.0,0.1111111111111111,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.45834642873633374,0.0
• Infusions must be vital to the nutritional status of the recipient and not supplemental to a deficient diet or deficiencies caused by dialysis.,Paragraph,23.0,3.0,10.020000457763672,10.020000457763672,0,0,301.0,0.5689981096408318,7.980000019073486,9.0,7.980000019073486,101.0,24.0,145.0,5.083333333333333,71.82992553710938,171.00018310546875,327.6022644042969,23.70433807373047,1,0,1.014829581627453,0,0.0,0.006896551724137931,0.0,0.013793103448275862,0,0,0.0,0.0,0,0,1,1,0.5,1.0,0.5774361135536169,0.0
"Added: Infusions must be…caused by dialysis. Added: Physical signs, symptoms and… of enteral feeding.",Paragraph,23.0,5.0,7.980000019073486,7.980000019073486,0,0,302.0,0.5708884688090737,10.020000457763672,145.0,10.020000457763672,396.0,14.0,101.0,6.285714285714286,84.93807220458984,38.27997589111328,86.27845764160156,54.866065979003906,1,1,0.8082175360050685,0,0.0,0.039603960396039604,0.0,0.06930693069306931,1,0,0.0,0.0,0,0,0,0,0.8571428571428571,0.9166666666666666,0.46140207159457597,0.0
"• Physical signs, symptoms and test results indicating severe pathology of the alimentary tract must be clearly documented in the medical record. This would include creatinine (predialysis), serum albumin (predialysis), a low or declining serum cholesterol level, and phosphorus. Medical records must document inability to maintain weight during a trial of at least four weeks of enteral feeding.",Paragraph,23.0,7.0,10.020000457763672,10.020000457763672,0,0,303.0,0.5727788279773157,7.980000019073486,101.0,10.020000457763672,12.0,58.0,396.0,5.844827586206897,101.53024291992188,171.00021362304688,329.8306884765625,69.6641845703125,1,0,1.014829581627453,0,0.0,0.007575757575757576,0.0,0.030303030303030304,0,0,0.0,0.0,0,0,1,0,0.7068965517241379,0.9024390243902439,0.5812728983612823,0.0
Restrictions,Paragraph,23.0,1.0,10.020000457763672,10.020000457763672,1,0,304.0,0.5746691871455577,10.020000457763672,396.0,7.980000019073486,19.0,1.0,12.0,12.0,186.59217834472656,171.0001983642578,60.539825439453125,11.182327270507812,1,0,1.014829581627453,0,2.0,0.08333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1.0,1.0,0.5831912907651149,0.0
Added: Restrictions,Paragraph,23.0,1.0,7.980000019073486,7.980000019073486,0,0,305.0,0.5765595463137996,10.020000457763672,12.0,10.020000457763672,236.0,2.0,19.0,9.0,199.05813598632812,34.20000076293945,71.57843399047852,8.905670166015625,1,1,0.8082175360050685,0,0.0,0.10526315789473684,0.0,0.05263157894736842,1,0,0.0,0.0,0,0,0,0,1.0,1.0,0.46598553588193925,0.0
A few solutions used in TPN preparation are considered payable as part of the composite rate for dialysis and should not be billed separately by the pharmacist; these are as follows: • Glucose • Dextrose • Trace Elements • Multivitamins,Paragraph,23.0,11.0,10.020000457763672,10.020000457763672,0,0,306.0,0.5784499054820416,7.980000019073486,19.0,12.0,22.0,40.0,236.0,4.925,203.9918975830078,171.0001983642578,332.3557891845703,94.48359680175781,0,0,1.014829581627453,0,0.0,0.038135593220338986,0.0,0.025423728813559324,1,0,0.0,0.0,0,0,1,0,0.475,1.0,0.58702807557278,0.0
28.2.10 Anesthesiology,H3,23.0,2.0,12.0,12.0,1,0,307.0,0.5803402646502835,10.020000457763672,236.0,10.020000457763672,340.0,2.0,22.0,10.5,310.8000183105469,171.0,164.6688232421875,13.391998291015625,0,0,1.215364712892178,1,4.0,0.045454545454545456,0.22727272727272727,0.09090909090909091,0,1,0.0,1.0,0,0,1,1,1.0,1.0,0.7053250791264625,0.41965973534971646
Administration of anesthesia is a covered service when administered by or directed by a duly licensed physician for a medical procedure that is covered by Medicaid. Medical direction by an anesthesiologist of more than four Certified Registered Nurse Anesthetists (CRNAs) or Anesthesiology Assistants (AAs) concurrently will not be covered.,Paragraph,23.0,5.0,10.020000457763672,10.020000457763672,0,0,308.0,0.5822306238185255,12.0,22.0,10.020000457763672,334.0,49.0,340.0,5.959183673469388,330.471923828125,171.0,335.6436767578125,57.2021484375,0,0,1.014829581627453,0,0.0,0.04411764705882353,0.0,0.01764705882352941,0,0,0.0,0.0,0,0,0,0,0.5510204081632653,0.9259259259259259,0.5908648603804453,0.0
"Administration of anesthesia by an AA is a covered service when the AA has met the qualifications and standards set forth in Rule No. 540-X-7-.34 of the Alabama Board of Medical Examiners. The AA must enroll and receive a provider number to bill the Alabama Medicaid Program. Refer to Chapter 38, Anesthesiology, for more information.",Paragraph,23.0,5.0,10.020000457763672,10.020000457763672,0,0,309.0,0.5841209829867675,10.020000457763672,340.0,12.0,40.0,55.0,334.0,5.090909090909091,394.01171875,171.00003051757812,328.9751281738281,57.14202880859375,0,0,1.014829581627453,0,0.0,0.06287425149700598,0.023952095808383235,0.029940119760479042,0,0,0.0,0.0,0,0,0,0,0.5454545454545454,0.9666666666666667,0.5927832527842779,0.0
28.2.11 Obstetrical and Related Services,H3,23.0,2.0,12.0,12.0,1,0,310.0,0.5860113421550095,10.020000457763672,334.0,10.020000457763672,183.0,5.0,40.0,7.2,463.6200256347656,171.0,262.04388427734375,13.391998291015625,0,0,1.215364712892178,1,4.0,0.075,0.125,0.05,0,1,0.0,1.0,0,0,1,1,0.8,1.0,0.712217506609783,0.4139886578449905
"The following policy refers to maternity care billed as fee-for-service and not as a part of the Maternity Care program. Refer to Chapter 24, Maternity Care Program, for more details.",Paragraph,23.0,3.0,10.020000457763672,10.020000457763672,0,0,311.0,0.5879017013232514,12.0,40.0,10.020000457763672,158.0,30.0,183.0,5.133333333333334,483.2918701171875,171.0,334.6392822265625,34.16217041015625,0,0,1.014829581627453,0,0.0,0.04371584699453552,0.01092896174863388,0.03278688524590164,0,0,0.0,0.0,0,0,0,0,0.6,0.7777777777777778,0.596620037591943,0.0
Physician visits for obstetrical care are counted as part of each recipient's benefit limit of 14 physician visits per year under the conditions listed below.,Paragraph,23.0,3.0,10.020000457763672,10.020000457763672,0,0,312.0,0.5897920604914934,10.020000457763672,183.0,10.020000457763672,524.0,25.0,158.0,5.36,523.7916870117188,170.99998474121094,327.60569763183594,34.16217041015625,0,0,1.014829581627453,0,0.0,0.006329113924050633,0.012658227848101266,0.012658227848101266,0,0,0.0,0.0,0,0,0,0,0.64,0.875,0.5985384299957757,0.0
"Maternity Care and Delivery The services normally provided in maternity cases include antepartum care, delivery, and postpartum care. When a physician provides total obstetrical care, the procedure code which shall be filed on the claim form is the code for all-inclusive ""global"" care. The indicated date of service on ""global"" claims should be the date of delivery. If a woman is pregnant at the time she becomes eligible for Medicaid benefits, only those services provided during the time she is eligible will be covered.",Paragraph,23.0,8.0,10.020000457763672,10.020000457763672,1,0,313.0,0.5916824196597353,10.020000457763672,158.0,9.000000238418579,18.0,84.0,524.0,5.25,570.3516235351562,170.9999542236328,335.4764862060547,91.58172607421875,0,0,1.014829581627453,0,2.0,0.015267175572519083,0.0,0.02480916030534351,0,0,0.0,0.0,0,0,0,1,0.5714285714285714,0.7916666666666666,0.6004568223996083,0.0
